0,35,35,0,0,0,230,0,0,0
2,35,17,3,7,40,70,10,0,57
3,55,45,0,13,106,136,10,0,80
4,55,20,2,-29,139,169,10,23,0
5,15,30,0,26,24,54,10,0,16
9,55,60,3,16,87,117,10,0,66
12,50,35,0,19,53,83,10,0,29
14,15,10,3,20,32,62,10,0,86
15,30,5,1,8,51,81,10,0,87
16,10,20,1,-26,65,95,10,5,0
17,5,30,3,2,147,177,10,0,60
21,45,20,0,11,52,82,10,0,75
22,45,10,3,18,87,117,10,0,58
23,55,5,0,29,58,88,10,0,4
27,35,40,1,16,27,57,10,0,69
29,64,42,3,-19,53,83,10,12,0
57,32,12,1,-7,91,121,10,2,0
58,36,26,3,-18,180,210,10,22,0
60,17,34,2,-2,152,182,10,17,0
66,49,73,0,-16,117,147,10,9,0
69,37,47,2,-16,40,70,10,27,0
75,49,11,1,-11,59,89,10,21,0
80,56,37,2,-13,168,198,10,3,0
86,4,18,2,-20,84,114,10,14,0
87,28,18,1,-8,83,113,10,15,0
