0,70,70,0,0,0,699,0,0,0
1,107,77,2,34,0,587,10,0,103
2,109,139,0,8,0,545,10,0,200
3,120,22,2,39,114,144,10,0,50
4,48,47,0,-15,0,593,10,43,0
6,12,138,0,14,275,305,10,0,173
7,86,40,0,-9,0,590,10,49,0
10,40,113,3,-34,0,572,10,100,0
12,12,84,1,16,0,565,10,0,58
13,44,116,0,27,0,572,10,0,38
14,102,52,0,-4,0,588,10,79,0
15,41,36,3,13,51,81,10,0,70
16,132,133,2,24,0,536,10,0,170
19,22,104,0,-17,0,566,10,47,0
20,46,133,0,-3,0,557,10,98,0
21,138,78,3,43,0,556,10,0,26
24,66,82,0,-35,0,612,10,52,0
25,107,25,0,-12,0,566,10,63,0
26,139,73,1,-43,0,555,10,21,0
27,101,0,2,-10,0,548,10,64,0
28,90,14,1,-29,0,565,10,109,0
29,20,69,3,13,378,408,10,0,110
30,64,132,0,8,62,92,10,0,83
31,115,82,3,30,0,578,10,0,154
32,54,106,1,-10,0,585,10,84,0
33,30,21,3,12,0,561,10,0,186
34,63,129,3,7,206,236,10,0,62
35,82,100,2,-12,0,592,10,40,0
36,108,30,3,18,0,569,10,0,55
37,37,73,0,33,0,591,10,0,82
38,50,112,0,-27,0,578,10,13,0
40,92,138,2,12,402,432,10,0,35
41,81,36,2,-33,53,642,10,75,0
42,115,124,2,-27,411,441,10,115,0
43,13,48,1,15,0,563,10,0,4
44,113,35,2,9,0,569,10,0,137
45,60,84,2,23,0,607,10,0,138
47,8,87,1,17,0,560,10,0,19
48,116,105,2,23,0,567,10,0,148
49,117,4,3,9,0,543,10,0,7
50,140,42,1,-39,0,549,10,3,0
51,139,68,2,-17,0,555,10,69,0
52,58,95,2,35,485,515,10,0,24
53,103,119,1,18,0,565,10,0,76
54,32,52,3,32,0,582,10,0,65
55,89,39,0,-18,0,588,10,36,0
56,54,41,1,9,0,591,10,0,129
57,39,100,0,31,0,581,10,0,97
58,5,99,2,-16,0,553,10,12,0
59,67,96,0,26,0,598,10,0,88
60,73,96,0,9,0,598,10,0,81
61,112,13,2,27,0,554,10,0,180
62,55,127,0,-7,0,566,10,34,0
63,103,44,0,12,42,72,10,0,25
64,97,12,2,10,0,561,10,0,27
65,16,62,3,-32,0,570,10,54,0
66,140,36,1,1,0,547,10,0,158
67,90,44,3,6,52,82,10,0,172
68,113,32,3,36,144,174,10,0,116
69,104,73,0,17,0,590,10,0,51
70,36,38,2,-13,0,578,10,15,0
74,35,90,0,-1,446,476,10,114,0
75,88,29,3,33,550,580,10,0,41
76,109,131,0,-18,226,256,10,53,0
77,10,111,1,21,0,552,10,0,198
78,138,105,2,-18,0,548,10,92,0
79,113,45,0,4,0,575,10,0,14
80,92,22,3,-20,0,572,10,93,0
81,85,75,2,-9,0,609,10,60,0
82,10,86,1,-33,0,562,10,37,0
83,51,92,3,-8,0,595,10,30,0
84,46,112,0,10,286,316,10,0,32
87,79,80,2,-9,0,611,10,122,0
88,69,116,2,-26,0,578,10,59,0
89,28,62,1,-14,0,582,10,106,0
91,83,38,0,22,0,590,10,0,133
92,120,102,0,18,97,127,10,0,78
93,65,0,1,20,0,554,10,0,80
94,4,71,1,19,0,558,10,0,96
95,19,120,3,16,261,291,10,0,177
96,18,70,3,-19,391,421,10,94,0
97,58,80,1,-31,0,609,10,57,0
98,49,140,0,3,0,551,10,0,20
99,69,115,2,20,0,579,10,0,183
100,36,124,0,34,0,561,10,0,10
102,17,138,2,8,0,538,10,0,189
103,103,82,3,-34,0,589,10,1,0
105,70,83,3,23,0,611,10,0,169
106,29,60,2,14,42,72,10,0,89
107,61,34,1,7,0,587,10,0,157
108,54,78,2,11,0,607,10,0,178
109,83,12,2,29,230,260,10,0,28
110,34,72,0,-13,0,588,10,29,0
111,80,103,1,-26,372,402,10,118,0
114,29,94,0,1,0,577,10,0,74
115,137,137,1,27,100,130,10,0,42
116,110,28,0,-36,305,335,10,68,0
118,59,115,1,26,314,344,10,0,111
122,121,123,2,9,0,551,10,0,87
126,139,72,1,23,0,555,10,0,197
129,23,39,2,-9,0,568,10,56,0
133,98,4,3,-22,0,553,10,91,0
137,104,32,2,-9,0,574,10,44,0
138,55,102,1,-23,0,589,10,45,0
148,123,84,3,-23,0,570,10,48,0
154,86,80,2,-30,0,606,10,31,0
157,66,40,1,-7,0,594,10,107,0
158,120,47,2,-1,0,569,10,66,0
169,110,99,1,-23,0,575,10,105,0
170,136,123,0,-24,319,349,10,16,0
172,120,52,0,-6,374,404,10,67,0
173,33,117,2,-14,0,565,10,6,0
177,13,129,0,-16,413,443,10,95,0
178,20,106,1,-11,0,563,10,108,0
180,106,10,3,-27,0,555,10,61,0
183,67,120,2,-20,0,574,10,99,0
186,15,18,0,-12,0,549,10,33,0
189,8,138,1,-8,0,532,10,102,0
197,93,61,1,-23,521,551,10,126,0
198,27,104,3,-21,0,570,10,77,0
200,95,135,2,-8,401,431,10,2,0
