0,70,70,0,0,0,634,0,0,0
1,107,77,1,34,37,47,10,0,16
2,109,139,0,8,123,133,10,0,8
3,120,22,0,39,124,134,10,0,195
4,48,47,1,19,31,41,10,0,125
5,116,22,0,32,148,158,10,0,28
6,12,138,0,14,285,295,10,0,189
7,86,40,1,22,34,44,10,0,86
8,121,124,1,-8,160,170,10,2,0
11,129,24,1,-36,345,355,10,68,0
12,12,84,0,16,209,219,10,0,23
14,102,52,1,-13,169,179,10,18,0
15,41,36,0,13,61,71,10,0,164
16,132,133,0,-34,150,160,10,1,0
17,104,139,1,29,346,356,10,0,105
18,104,54,1,13,63,73,10,0,14
20,46,133,0,7,86,96,10,0,142
22,16,92,1,10,369,379,10,0,108
23,18,104,1,-16,347,357,10,12,0
25,107,25,1,13,284,294,10,0,61
26,139,73,1,10,97,107,10,0,123
27,101,0,0,-6,508,518,10,67,0
28,90,14,0,-32,474,484,10,5,0
32,54,106,1,9,304,314,10,0,83
33,30,21,1,12,332,342,10,0,186
34,63,129,0,-32,216,226,10,73,0
35,82,100,0,-4,114,124,10,87,0
36,108,30,0,18,106,116,10,0,79
37,37,73,0,33,346,356,10,0,65
38,50,112,1,18,242,252,10,0,90
41,81,36,1,17,72,82,10,0,156
42,115,124,1,-18,421,431,10,53,0
44,113,35,0,9,60,70,10,0,66
46,44,58,1,30,28,38,10,0,129
47,8,87,0,17,411,421,10,0,74
48,116,105,0,23,154,164,10,0,121
49,117,4,1,-23,428,438,10,55,0
50,140,42,1,-12,111,121,10,63,0
51,139,68,0,25,88,98,10,0,148
53,103,119,1,18,344,354,10,0,42
55,89,39,1,23,36,46,10,0,49
56,54,41,0,-20,291,301,10,72,0
57,39,100,1,31,76,86,10,0,58
58,5,99,0,-31,334,344,10,57,0
59,67,96,0,-9,502,512,10,60,0
60,73,96,1,9,176,186,10,0,59
61,112,13,1,-13,535,545,10,25,0
62,55,127,1,17,268,278,10,0,183
63,103,44,0,12,42,52,10,0,50
64,97,12,1,10,216,226,10,0,107
65,16,62,1,-33,406,416,10,37,0
66,140,36,0,-9,186,196,10,44,0
67,90,44,1,6,62,72,10,0,27
68,113,32,1,36,154,164,10,0,11
71,15,4,1,23,111,121,10,0,191
72,54,33,1,20,40,50,10,0,56
73,70,94,0,32,24,34,10,0,34
74,35,90,0,-17,456,466,10,47,0
79,113,45,0,-18,309,319,10,36,0
83,51,92,0,-9,458,468,10,32,0
85,12,48,0,4,68,78,10,0,178
86,137,7,1,-22,166,176,10,7,0
87,79,80,1,4,13,23,10,0,35
90,50,106,1,-18,330,340,10,38,0
105,70,83,1,-29,495,505,10,17,0
107,61,34,1,-10,483,493,10,64,0
108,54,78,1,-10,560,570,10,22,0
121,85,111,1,-23,263,273,10,48,0
123,137,84,0,-10,114,124,10,26,0
125,30,57,0,-19,240,250,10,4,0
129,23,39,0,-30,362,372,10,46,0
142,56,139,0,-7,320,330,10,20,0
148,123,84,0,-25,426,436,10,51,0
156,135,65,0,-17,349,359,10,41,0
164,36,54,1,-13,382,392,10,15,0
178,20,106,1,-4,285,295,10,85,0
183,67,120,1,-17,369,379,10,62,0
186,15,18,1,-12,410,420,10,33,0
189,8,138,1,-14,301,311,10,6,0
191,4,44,1,-23,426,436,10,71,0
195,105,2,0,-39,234,244,10,3,0
