0,35,35,0,0,0,1000,0,0,0
1,41,49,2,10,636,919,10,0,55
2,35,17,0,7,74,351,10,0,23
3,55,45,2,13,498,613,10,0,54
4,55,20,3,19,470,965,10,0,74
7,20,50,0,5,292,449,10,0,10
8,10,43,1,-19,288,597,10,16,0
10,30,60,1,-5,496,713,10,7,0
11,20,65,1,12,33,510,10,0,63
12,50,35,1,19,170,403,10,0,41
13,30,25,2,23,426,978,10,0,42
14,15,10,2,20,32,454,10,0,18
16,10,20,0,19,222,423,10,0,8
17,5,30,2,2,409,959,10,0,36
18,20,40,0,-20,349,462,10,14,0
21,45,20,2,11,156,389,10,0,72
23,55,5,0,-7,36,513,10,2,0
36,2,60,3,-2,41,710,10,17,0
41,42,7,0,-19,225,682,10,12,0
42,24,12,3,-23,25,616,10,13,0
54,57,29,0,-13,595,780,10,3,0
55,63,23,0,-10,442,917,10,1,0
63,27,69,1,-12,34,348,10,11,0
72,47,16,1,-11,22,377,10,21,0
74,46,13,2,-19,479,965,10,4,0
