0,70,70,0,0,0,634,0,0,0
1,107,77,1,34,0,587,10,0,103
2,109,139,0,8,0,545,10,0,200
3,120,22,1,39,114,144,10,0,50
4,48,47,1,-15,0,593,10,43,0
6,12,138,0,14,275,305,10,0,173
7,86,40,1,-9,0,590,10,49,0
12,12,84,0,16,0,565,10,0,58
13,44,116,0,27,0,572,10,0,38
14,102,52,1,-4,0,588,10,79,0
15,41,36,1,13,51,81,10,0,70
16,132,133,0,24,0,536,10,0,170
19,22,104,0,-17,0,566,10,47,0
21,138,78,1,43,0,556,10,0,26
24,66,82,0,-35,0,612,10,52,0
25,107,25,1,-12,0,566,10,63,0
26,139,73,1,-43,0,555,10,21,0
27,101,0,1,-10,0,548,10,64,0
29,20,69,0,13,378,408,10,0,110
30,64,132,0,8,62,92,10,0,83
31,115,82,1,30,0,578,10,0,154
33,30,21,1,12,0,561,10,0,186
34,63,129,0,7,206,236,10,0,62
35,82,100,0,-12,0,592,10,40,0
36,108,30,1,18,0,569,10,0,55
37,37,73,0,33,0,591,10,0,82
38,50,112,0,-27,0,578,10,13,0
40,92,138,0,12,402,432,10,0,35
41,81,36,1,-33,0,589,10,75,0
43,13,48,0,15,0,563,10,0,4
44,113,35,1,9,0,569,10,0,137
45,60,84,0,23,0,607,10,0,138
47,8,87,0,17,0,560,10,0,19
48,116,105,1,23,0,567,10,0,148
49,117,4,1,9,0,543,10,0,7
50,140,42,1,-39,0,549,10,3,0
51,139,68,1,-17,0,555,10,69,0
52,58,95,0,35,485,515,10,0,24
53,103,119,0,18,0,565,10,0,76
54,32,52,0,32,0,582,10,0,65
55,89,39,1,-18,0,588,10,36,0
56,54,41,1,9,0,591,10,0,129
57,39,100,0,31,0,581,10,0,97
58,5,99,0,-16,0,553,10,12,0
59,67,96,0,26,0,598,10,0,88
60,73,96,0,9,0,598,10,0,81
61,112,13,1,27,0,554,10,0,180
62,55,127,0,-7,0,566,10,34,0
63,103,44,1,12,42,72,10,0,25
64,97,12,1,10,0,561,10,0,27
65,16,62,0,-32,0,570,10,54,0
66,140,36,1,1,0,547,10,0,158
67,90,44,1,6,52,82,10,0,172
68,113,32,1,36,144,174,10,0,116
69,104,73,1,17,0,590,10,0,51
70,36,38,1,-13,0,578,10,15,0
75,88,29,1,33,550,580,10,0,41
76,109,131,0,-18,226,256,10,53,0
77,10,111,0,21,0,552,10,0,198
79,113,45,1,4,0,575,10,0,14
81,85,75,1,-9,0,609,10,60,0
82,10,86,0,-33,0,562,10,37,0
83,51,92,0,-8,0,595,10,30,0
88,69,116,0,-26,0,578,10,59,0
97,58,80,0,-31,0,609,10,57,0
103,103,82,1,-34,0,589,10,1,0
110,34,72,0,-13,0,588,10,29,0
116,110,28,1,-36,305,335,10,68,0
129,23,39,0,-9,0,568,10,56,0
137,104,32,1,-9,0,574,10,44,0
138,55,102,0,-23,0,589,10,45,0
148,123,84,1,-23,0,570,10,48,0
154,86,80,1,-30,0,606,10,31,0
158,120,47,1,-1,0,569,10,66,0
170,136,123,0,-24,319,349,10,16,0
172,120,52,1,-6,374,404,10,67,0
173,33,117,0,-14,0,565,10,6,0
180,106,10,1,-27,0,555,10,61,0
186,15,18,1,-12,0,549,10,33,0
198,27,104,0,-21,0,570,10,77,0
200,95,135,0,-8,401,431,10,2,0
