0,35,35,0,0,0,1000,0,0,0
1,41,49,1,10,0,974,10,0,74
3,55,45,1,13,0,967,10,0,81
5,15,30,3,26,0,969,10,0,38
6,25,30,0,3,345,585,10,0,80
7,20,50,2,5,0,968,10,0,93
8,10,43,2,9,323,563,10,0,83
10,30,60,2,16,485,725,10,0,70
11,20,65,2,12,146,386,10,0,89
12,50,35,1,19,0,975,10,0,51
14,15,10,3,20,32,272,10,0,98
16,10,20,3,19,203,443,10,0,58
19,15,60,2,17,204,444,10,0,85
38,5,5,3,-26,234,474,10,5,0
51,49,58,1,-19,281,521,10,12,0
58,36,26,0,-19,740,980,10,16,0
70,37,56,1,-16,728,968,10,10,0
74,46,13,0,-10,622,862,10,1,0
80,56,37,1,-3,728,968,10,6,0
81,55,54,1,-13,314,554,10,3,0
83,14,37,2,-9,0,968,10,8,0
85,16,22,3,-17,0,966,10,19,0
89,26,35,0,-12,718,958,10,11,0
93,18,24,3,-5,729,969,10,7,0
98,19,21,3,-20,0,968,10,14,0
