0,35,35,0,0,0,1000,0,0,0
1,41,49,1,10,190,974,10,0,70
4,55,20,0,19,679,800,10,0,55
7,20,50,0,5,72,669,10,0,96
9,55,60,1,-8,394,503,10,15,0
10,30,60,0,16,517,692,10,0,63
15,30,5,1,8,176,299,10,0,9
17,5,30,0,2,673,930,10,0,89
18,20,40,0,12,229,582,10,0,21
21,45,20,0,-12,18,727,10,18,0
23,55,5,1,29,206,325,10,0,78
27,35,40,0,16,44,315,10,0,48
28,41,37,0,16,6,526,10,0,65
48,13,52,1,-16,200,962,10,27,0
55,63,23,1,-19,636,755,10,4,0
63,27,69,0,-16,34,588,10,10,0
65,62,77,1,-16,49,308,10,28,0
70,37,56,1,-10,668,968,10,1,0
78,61,52,0,-29,324,559,10,23,0
89,26,35,0,-2,409,981,10,17,0
96,22,27,1,-5,344,953,10,7,0
