0,70,70,0,0,0,2535,0,0,0
1,101,0,3,9,1973,2130,10,0,72
2,26,50,0,-25,1552,1667,10,16,0
3,30,57,0,20,912,1050,10,0,113
4,29,60,0,14,138,199,10,0,79
5,69,116,2,-20,1381,1493,10,62,0
6,137,137,2,-8,378,539,10,21,0
8,78,111,2,22,112,222,10,0,40
9,107,25,3,13,1133,1176,10,0,129
11,37,138,2,5,866,932,10,0,141
13,121,123,2,9,1009,1167,10,0,187
15,137,7,3,40,631,735,10,0,51
16,50,106,2,25,1254,1429,10,0,2
18,79,72,1,22,9,147,10,0,178
19,104,32,3,18,528,670,10,0,175
21,109,139,2,8,469,555,10,0,6
23,78,63,1,19,10,128,10,0,195
26,64,132,2,8,168,411,10,0,45
27,133,130,2,13,900,998,10,0,68
28,39,13,0,20,1490,1637,10,0,76
31,140,42,1,13,412,512,10,0,167
32,121,124,2,21,575,744,10,0,107
33,42,29,0,12,238,362,10,0,35
34,44,58,0,30,47,182,10,0,78
35,32,6,0,-12,401,479,10,33,0
36,41,36,0,13,203,328,10,0,165
40,132,133,2,-22,571,667,10,8,0
41,81,57,1,8,33,104,10,0,101
42,120,52,1,-36,1517,1598,10,43,0
43,113,32,3,36,589,683,10,0,42
45,82,103,2,-8,155,243,10,26,0
47,90,44,3,6,240,298,10,0,65
48,139,73,1,10,339,477,10,0,184
49,89,24,3,15,1226,1302,10,0,185
51,98,4,3,-40,694,847,10,15,0
53,60,84,2,23,1914,2059,10,0,154
55,84,88,2,-32,1428,1541,10,63,0
56,86,40,3,22,80,192,10,0,118
57,69,115,2,20,836,1006,10,0,126
59,105,2,3,1,891,1019,10,0,140
60,107,77,1,34,83,219,10,0,119
61,104,54,1,13,208,333,10,0,143
62,54,33,0,20,118,204,10,0,5
63,32,52,0,32,557,771,10,0,55
64,37,125,2,10,1328,1540,10,0,163
65,99,34,3,-6,295,432,10,47,0
66,38,122,2,13,941,1052,10,0,123
67,85,75,1,37,22,186,10,0,108
68,109,131,2,-13,899,1031,10,27,0
69,103,77,1,17,1203,1242,10,0,156
71,139,68,1,25,275,472,10,0,191
72,88,29,3,-9,2254,2377,10,1,0
73,39,100,2,31,274,374,10,0,91
76,9,19,0,-20,1472,1631,10,28,0
78,73,96,2,-30,656,793,10,34,0
79,44,116,2,-14,199,345,10,4,0
91,33,117,2,-31,365,507,10,73,0
101,139,72,1,-8,1349,1466,10,41,0
107,110,99,1,-21,1227,1315,10,32,0
108,15,18,0,-37,1581,1739,10,67,0
113,37,73,0,-20,1358,1449,10,3,0
118,108,30,3,-22,381,504,10,56,0
119,120,60,1,-34,216,337,10,60,0
123,26,130,2,-13,1089,1172,10,66,0
126,40,113,2,-20,1838,2094,10,57,0
129,110,28,3,-13,1236,1328,10,9,0
140,112,13,3,-1,2095,2224,10,59,0
141,49,140,2,-5,944,1048,10,11,0
143,120,47,1,-13,129,312,10,61,0
154,58,95,2,-23,1949,2050,10,53,0
156,97,115,2,-17,1478,1589,10,69,0
163,54,78,0,-10,2204,2315,10,64,0
165,28,62,0,-13,815,873,10,36,0
167,137,84,1,-13,438,517,10,31,0
175,90,14,3,-18,1866,1965,10,19,0
178,138,78,1,-22,787,951,10,18,0
184,119,73,1,-10,476,581,10,48,0
185,135,65,1,-15,1313,1517,10,49,0
187,104,139,2,-9,1338,1466,10,13,0
191,125,68,1,-25,793,863,10,71,0
195,138,24,3,-19,705,851,10,23,0
