0,35,35,0,0,0,1000,0,0,0
1,41,49,0,10,0,974,10,0,90
4,55,20,0,19,620,860,10,0,13
6,25,30,0,3,345,585,10,0,32
8,10,43,2,9,323,563,10,0,47
9,55,60,3,16,329,569,10,0,72
10,30,60,2,16,485,725,10,0,35
13,30,25,0,-19,639,879,10,4,0
14,15,10,1,20,0,957,10,0,49
15,30,5,1,8,118,358,10,0,38
16,10,20,1,19,0,960,10,0,82
19,15,60,2,17,0,957,10,0,66
32,35,69,3,-3,0,956,10,6,0
35,63,65,3,-16,630,870,10,10,0
38,5,5,1,-8,234,474,10,15,0
47,8,56,2,-9,0,955,10,8,0
49,6,68,2,-20,401,641,10,14,0
66,49,73,3,-17,523,763,10,19,0
72,47,16,0,-16,0,967,10,9,0
82,15,47,2,-19,0,966,10,16,0
90,31,67,2,-10,0,957,10,1,0
