0,35,35,0,0,0,266,0,0,0
2,35,17,1,-20,0,202,10,14,0
4,55,20,1,19,149,159,10,0,25
5,15,30,1,26,0,199,10,0,89
7,20,50,1,5,0,198,10,0,19
9,55,60,1,-21,97,107,10,30,0
14,15,10,1,20,32,42,10,0,2
17,5,30,1,2,157,167,10,0,93
19,15,60,0,-5,89,99,10,7,0
23,55,5,0,29,68,78,10,0,26
25,65,20,0,-19,212,222,10,4,0
26,45,30,0,-29,0,208,10,23,0
28,41,37,1,16,39,49,10,0,29
29,64,42,1,-16,63,73,10,28,0
30,40,60,1,21,71,81,10,0,9
32,35,69,0,23,141,151,10,0,70
33,53,52,0,11,37,47,10,0,51
51,49,58,0,-11,88,98,10,33,0
70,37,56,1,-23,198,208,10,32,0
89,26,35,1,-26,176,186,10,5,0
93,18,24,1,-2,188,198,10,17,0
