0,70,70,0,0,0,2535,0,0,0
2,26,50,3,7,1442,1778,10,0,39
3,30,57,2,-30,723,1239,10,34,0
4,29,60,2,-22,42,312,10,56,0
5,69,116,1,26,1383,1492,10,0,111
8,78,111,0,22,41,315,10,0,30
9,107,25,2,13,980,1330,10,0,129
10,17,138,2,8,1461,2120,10,0,85
11,37,138,0,-16,627,1170,10,95,0
12,20,69,3,13,1317,1828,10,0,87
14,22,104,3,-15,791,1178,10,94,0
17,46,112,0,10,1025,1383,10,0,66
18,79,72,2,22,9,93,10,0,193
19,104,32,2,18,462,736,10,0,171
20,8,87,3,-27,1424,1906,10,79,0
21,109,139,2,-15,227,796,10,45,0
22,80,103,2,-25,1141,1955,10,122,0
23,78,63,3,19,10,226,10,0,134
26,64,132,2,-20,198,382,10,91,0
28,39,13,2,-15,1378,1749,10,82,0
29,120,14,1,20,976,1213,10,0,160
30,10,86,1,-22,1431,1974,10,8,0
31,140,42,2,13,256,668,10,0,120
33,42,29,1,12,222,379,10,0,177
34,44,58,0,30,28,380,10,0,3
36,41,36,2,-6,97,435,10,47,0
37,106,10,2,13,1126,1384,10,0,159
38,107,102,0,12,632,1241,10,0,150
39,83,38,0,-7,1647,2285,10,2,0
40,132,133,3,24,414,824,10,0,93
41,81,57,3,8,17,482,10,0,76
42,120,52,2,-12,1465,1649,10,77,0
43,113,32,0,-32,431,841,10,103,0
44,137,101,0,12,470,1005,10,0,151
45,82,103,2,15,100,298,10,0,21
47,90,44,0,6,32,682,10,0,36
48,139,73,3,10,150,667,10,0,148
49,89,24,0,15,989,1539,10,0,136
50,64,138,0,-34,1742,1897,10,60,0
51,98,4,1,20,606,935,10,0,185
54,13,48,3,-17,1554,1929,10,69,0
55,84,88,1,16,1455,1514,10,0,109
56,86,40,2,22,34,289,10,0,4
57,69,115,2,-25,630,1213,10,71,0
58,59,115,1,-16,1248,1382,10,105,0
59,105,2,0,1,597,1312,10,0,127
60,107,77,0,34,37,451,10,0,50
61,104,54,3,13,184,357,10,0,146
62,54,33,0,20,40,415,10,0,104
63,32,52,0,32,384,944,10,0,165
64,37,125,0,10,1199,1668,10,0,84
65,99,34,2,9,274,453,10,0,118
66,38,122,3,-10,805,1187,10,17,0
67,85,75,2,37,15,546,10,0,88
69,103,77,1,17,1087,1358,10,0,54
71,139,68,1,25,159,587,10,0,57
72,88,29,3,-10,2146,2481,10,108,0
73,39,100,2,31,98,550,10,0,121
75,104,73,2,17,759,1355,10,0,184
76,9,19,3,-8,1360,1742,10,41,0
77,103,44,1,12,42,420,10,0,42
79,44,116,3,27,111,433,10,0,20
81,83,12,2,29,813,1148,10,0,126
82,36,54,1,15,1305,1790,10,0,28
84,56,139,2,-10,1227,1371,10,64,0
85,27,104,3,-8,1938,2200,10,10,0
87,34,72,0,-13,1768,2489,10,12,0
88,120,22,0,-37,340,692,10,67,0
89,54,106,2,9,1000,1475,10,0,174
91,33,117,3,20,59,840,10,0,26
92,102,52,3,15,567,824,10,0,107
93,13,129,2,-24,1180,1750,10,40,0
94,34,20,1,15,641,683,10,0,14
95,114,109,2,16,147,591,10,0,11
96,86,80,0,21,1343,1772,10,0,190
100,12,48,2,4,62,614,10,0,162
102,109,78,2,21,820,1201,10,0,163
103,116,22,1,32,540,681,10,0,43
104,27,46,0,-20,673,1118,10,62,0
105,19,120,1,16,992,1218,10,0,58
107,110,99,2,-15,1145,1397,10,92,0
108,15,18,1,10,1458,1862,10,0,72
109,18,70,3,-16,1410,1837,10,55,0
111,61,57,3,-26,1392,1727,10,5,0
113,37,73,1,33,1307,1501,10,0,115
114,115,124,1,11,1499,1909,10,0,154
115,93,61,0,-33,1871,2418,10,113,0
116,89,39,1,23,36,431,10,0,188
118,108,30,2,-9,70,815,10,65,0
119,120,60,1,18,129,424,10,0,158
120,92,22,1,-13,601,1039,10,31,0
121,2,106,1,-31,1441,1774,10,73,0
122,117,92,2,25,1033,1350,10,0,22
124,85,111,3,25,1054,1090,10,0,196
125,113,45,1,4,1063,1449,10,0,138
126,40,113,2,-29,1660,2273,10,81,0
127,138,105,1,-1,1568,1780,10,59,0
129,110,28,2,-13,1067,1497,10,9,0
134,23,19,0,-19,432,1060,10,23,0
136,92,138,1,-15,1469,1867,10,49,0
138,100,99,0,-4,956,1556,10,125,0
146,139,110,0,-13,740,912,10,61,0
148,58,80,3,-10,1733,2064,10,48,0
150,64,115,1,-12,332,868,10,38,0
151,82,100,0,-12,189,765,10,44,0
154,58,95,2,-11,1919,2080,10,114,0
158,54,41,2,-18,940,1429,10,119,0
159,136,123,1,-13,1173,1495,10,37,0
160,129,24,0,-20,1199,1601,10,29,0
162,58,11,3,-4,365,772,10,100,0
163,54,78,2,-21,2204,2314,10,102,0
165,28,62,1,-32,661,1027,10,63,0
171,66,82,1,-18,1825,2303,10,19,0
174,55,102,2,-9,1108,1529,10,89,0
177,15,4,0,-12,306,621,10,33,0
184,119,73,1,-17,175,881,10,75,0
185,135,65,3,-20,1343,1487,10,51,0
188,15,9,3,-23,1596,1806,10,116,0
190,36,38,1,-21,1606,2016,10,96,0
193,137,127,3,-22,688,996,10,18,0
196,103,86,1,-25,1017,1165,10,124,0
