0,35,35,0,0,0,234,0,0,0
2,35,17,1,-20,0,202,10,14,0
4,55,20,1,19,149,159,10,0,25
5,15,30,0,26,0,199,10,0,89
7,20,50,3,5,0,198,10,0,19
9,55,60,2,-21,97,107,10,30,0
14,15,10,0,20,32,42,10,0,2
17,5,30,0,2,157,167,10,0,93
19,15,60,3,-5,76,86,10,7,0
23,55,5,1,29,68,78,10,0,26
25,65,20,1,-19,172,182,10,4,0
26,45,30,1,-29,0,208,10,23,0
28,41,37,1,16,39,49,10,0,29
29,64,42,2,-16,89,99,10,28,0
30,40,60,2,21,71,81,10,0,9
32,35,69,3,23,141,151,10,0,70
33,53,52,2,11,37,47,10,0,51
51,49,58,2,-11,88,98,10,33,0
70,37,56,2,-23,184,194,10,32,0
89,26,35,0,-26,176,186,10,5,0
93,18,24,0,-2,188,198,10,17,0
